#please cite:
#1.Zhou KR, Liu S, Cai L, Bin L, et al. ENCORI: The Encyclopedia of RNA Interactomes.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0000062	hsa-let-7a-5p	ENSG00000010626	LRRC23	protein_coding	chr12	7015652	7015673	7015645	7015673	+	2	0	AGO1-4,AGO2	0	1	0	1	0	0	0	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000166532	RIMKLB	protein_coding	chr12	8928497	8928502	8928497	8928502	+	5	0	AGO1-4,AGO2	1	0	1	0	0	0	0	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000171681	ATF7IP	protein_coding	chr12	14651339	14651344	14651320	14651345	+	9	0	AGO1,AGO1-4,AGO2	1	0	0	0	1	0	0	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000246705	H2AFJ	protein_coding	chr12	14929334	14929339	14929334	14929339	+	2	0	AGO1-4	1	0	1	0	0	0	0	9
MIMAT0000062	hsa-let-7a-5p	ENSG00000111711	GOLT1B	protein_coding	chr12	21670278	21670284	21670264	21670285	+	12	0	AGO1-4,AGO2	1	0	1	0	1	1	1	11
MIMAT0000062	hsa-let-7a-5p	ENSG00000111711	GOLT1B	protein_coding	chr12	21671062	21671067	21671062	21671068	+	20	0	AGO1,AGO1-4,AGO2	1	0	1	0	0	1	0	11
MIMAT0000062	hsa-let-7a-5p	ENSG00000111726	CMAS	protein_coding	chr12	22208169	22208188	22208169	22208188	+	12	0	AGO1-4,AGO2	0	0	0	0	1	0	0	10
MIMAT0000062	hsa-let-7a-5p	ENSG00000139163	ETNK1	protein_coding	chr12	22778877	22778883	22778877	22778883	+	3	0	AGO1-4,AGO2	0	0	1	0	0	0	0	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000139163	ETNK1	protein_coding	chr12	22839570	22839576	22839557	22839577	+	10	0	AGO1-4,AGO2	1	0	0	0	1	1	1	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000139163	ETNK1	protein_coding	chr12	22843153	22843158	22843153	22843158	+	30	0	AGO1,AGO1-4,AGO2,AGO3	1	0	0	0	0	0	0	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000123094	RASSF8	protein_coding	chr12	26148005	26148030	26148005	26148030	+	12	0	AGO1,AGO1-4,AGO2	0	0	0	0	1	0	0	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000110841	PPFIBP1	protein_coding	chr12	27846589	27846594	27846589	27846594	+	2	0	AGO1-4,AGO2	1	0	0	0	0	0	0	2
MIMAT0000062	hsa-let-7a-5p	ENSG00000087448	KLHL42	protein_coding	chr12	27952780	27952785	27952780	27952785	+	6	0	AGO1-4,AGO2	1	0	0	0	0	0	0	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000064763	FAR2	protein_coding	chr12	29486580	29486586	29486580	29486586	+	1	0	AGO2	0	0	1	0	0	0	0	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000064763	FAR2	protein_coding	chr12	29486767	29486772	29486767	29486772	+	1	0	AGO2	1	0	1	0	0	0	0	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000151746	BICD1	protein_coding	chr12	32530859	32530864	32530859	32530864	+	4	0	AGO2	1	0	0	0	0	0	0	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000175548	ALG10B	protein_coding	chr12	38723048	38723053	38723048	38723053	+	2	0	AGO1-4	1	0	0	0	0	0	0	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000177119	ANO6	protein_coding	chr12	45823621	45823626	45823621	45823626	+	1	0	AGO2	1	0	1	0	0	0	0	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000177119	ANO6	protein_coding	chr12	45825110	45825115	45825110	45825115	+	2	0	AGO1-4,AGO2	1	0	1	0	0	0	0	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000211584	SLC48A1	protein_coding	chr12	48173936	48173957	48173936	48173957	+	3	3	AGO1-4,AGO2	0	1	0	0	1	0	0	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000110881	ASIC1	protein_coding	chr12	50475372	50475392	50475364	50475392	+	4	0	AGO1,AGO2	0	1	0	1	0	0	0	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000110881	ASIC1	protein_coding	chr12	50477259	50477287	50477259	50477287	+	1	0	AGO2	0	0	0	1	0	0	0	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000066117	SMARCD1	protein_coding	chr12	50480414	50480442	50480414	50480442	+	24	0	AGO1,AGO1-4,AGO2,AGO3	0	0	0	1	0	0	0	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000183283	DAZAP2	protein_coding	chr12	51636426	51636431	51636426	51636431	+	6	0	AGO1-4,AGO2	1	0	0	0	0	0	0	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000196876	SCN8A	protein_coding	chr12	52206185	52206192	52206185	52206192	+	5	0	AGO1-4,AGO2	0	0	0	0	0	0	1	8
MIMAT0000062	hsa-let-7a-5p	ENSG00000260415	SCN8A	protein_coding	chr12	52206185	52206192	52206185	52206192	+	5	0	AGO1-4,AGO2	0	0	0	0	0	0	1	0
MIMAT0000062	hsa-let-7a-5p	ENSG00000135503	ACVR1B	protein_coding	chr12	52387971	52387977	52387950	52387978	+	2	0	AGO1-4,AGO2	1	0	1	1	0	1	1	7
MIMAT0000062	hsa-let-7a-5p	ENSG00000135503	ACVR1B	protein_coding	chr12	52388089	52388094	52388067	52388095	+	10	0	AGO1,AGO1-4,AGO2	1	0	1	1	0	1	0	7
MIMAT0000062	hsa-let-7a-5p	ENSG00000135503	ACVR1B	protein_coding	chr12	52389439	52389444	52389437	52389445	+	5	0	AGO1,AGO1-4,AGO2	1	0	1	0	0	1	0	7
MIMAT0000062	hsa-let-7a-5p	ENSG00000135503	ACVR1B	protein_coding	chr12	52390749	52390754	52390727	52390755	+	31	0	AGO1,AGO1-4,AGO2,AGO3	1	0	1	1	0	1	0	7
MIMAT0000062	hsa-let-7a-5p	ENSG00000123358	NR4A1	protein_coding	chr12	52452637	52452660	52452637	52452660	+	20	2	AGO1,AGO1-4,AGO2	0	0	0	0	1	0	0	2
MIMAT0000062	hsa-let-7a-5p	ENSG00000135476	ESPL1	protein_coding	chr12	53680494	53680522	53680494	53680522	+	1	0	AGO2	0	0	0	1	0	0	0	12
MIMAT0000062	hsa-let-7a-5p	ENSG00000135476	ESPL1	protein_coding	chr12	53687303	53687309	53687282	53687310	+	31	0	AGO1,AGO1-4,AGO2,AGO3,AGO4	1	0	1	1	1	0	1	12
MIMAT0000062	hsa-let-7a-5p	ENSG00000185591	SP1	protein_coding	chr12	53809492	53809497	53809492	53809497	+	9	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000205352	PRR13	protein_coding	chr12	53839950	53839956	53839936	53839957	+	5	0	AGO1-4,AGO2	1	0	0	0	1	0	0	10
MIMAT0000062	hsa-let-7a-5p	ENSG00000205352	PRR13	protein_coding	chr12	53840354	53840359	53840354	53840359	+	6	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	10
MIMAT0000062	hsa-let-7a-5p	ENSG00000197111	PCBP2	protein_coding	chr12	53854017	53854040	53854017	53854040	+	3	0	AGO1-4,AGO2	0	0	0	0	1	0	0	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000139546	TARBP2	protein_coding	chr12	53899903	53899908	53899881	53899909	+	3	0	AGO1-4	0	0	1	1	0	0	1	18
MIMAT0000062	hsa-let-7a-5p	ENSG00000139546	TARBP2	protein_coding	chr12	53900035	53900041	53900014	53900042	+	15	1	AGO1-4,AGO2	1	0	1	1	1	0	1	18
MIMAT0000062	hsa-let-7a-5p	ENSG00000123388	HOXC11	protein_coding	chr12	54369744	54369750	54369724	54369751	+	7	0	AGO1,AGO1-4,AGO2	1	0	1	0	1	1	1	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000180818	HOXC10	protein_coding	chr12	54383754	54383759	54383754	54383759	+	3	3	AGO1-4,AGO2	1	0	0	0	0	0	0	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000172789	HOXC5	protein_coding	chr12	54428128	54428148	54428128	54428148	+	1	0	AGO2	0	0	0	0	1	0	0	2
MIMAT0000062	hsa-let-7a-5p	ENSG00000273049	AC012531.3	protein_coding	chr12	54428128	54428148	54428128	54428148	+	1	0	AGO2	0	0	0	0	1	0	0	2
MIMAT0000062	hsa-let-7a-5p	ENSG00000135486	HNRNPA1	protein_coding	chr12	54679770	54679776	54679770	54679776	+	6	0	AGO1-4,AGO2	0	0	0	0	0	0	1	2
MIMAT0000062	hsa-let-7a-5p	ENSG00000135441	BLOC1S1	protein_coding	chr12	56113424	56113430	56113413	56113431	+	2	0	AGO1-4	1	0	0	0	1	0	0	8
MIMAT0000062	hsa-let-7a-5p	ENSG00000139531	SUOX	protein_coding	chr12	56399208	56399214	56399191	56399215	+	6	0	AGO1,AGO2	1	0	1	0	1	0	0	2
MIMAT0000062	hsa-let-7a-5p	ENSG00000123411	IKZF4	protein_coding	chr12	56429670	56429675	56429670	56429675	+	1	0	AGO2	1	0	0	0	0	0	0	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000170515	PA2G4	protein_coding	chr12	56507585	56507590	56507585	56507590	+	1	0	AGO2	1	0	0	0	0	0	0	10
MIMAT0000062	hsa-let-7a-5p	ENSG00000176422	SPRYD4	protein_coding	chr12	56863717	56863722	56863717	56863722	+	4	0	AGO1-4,AGO2	1	0	1	0	0	0	0	7
MIMAT0000062	hsa-let-7a-5p	ENSG00000176422	SPRYD4	protein_coding	chr12	56863790	56863796	56863775	56863797	+	15	0	AGO1,AGO1-4,AGO2,AGO3	1	0	1	0	1	1	1	7
MIMAT0000062	hsa-let-7a-5p	ENSG00000076067	RBMS2	protein_coding	chr12	56988607	56988613	56988607	56988614	+	17	0	AGO1-4,AGO2	0	0	0	0	0	1	1	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000166986	MARS	protein_coding	chr12	57882847	57882870	57882847	57882870	+	29	0	AGO1,AGO1-4,AGO2	0	0	0	0	1	0	0	14
MIMAT0000062	hsa-let-7a-5p	ENSG00000166987	MBD6	protein_coding	chr12	57921310	57921331	57921310	57921331	+	10	0	AGO1-4,AGO2	0	0	0	0	1	0	0	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000139266	MARCH9	protein_coding	chr12	58152966	58152971	58152949	58152972	+	3	0	AGO1-4,AGO2	1	1	0	0	0	1	1	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000061987	MON2	protein_coding	chr12	62987368	62987373	62987368	62987374	+	7	0	AGO1-4,AGO2	1	0	0	0	0	1	1	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000196935	SRGAP1	protein_coding	chr12	64538232	64538239	64538218	64538239	+	4	0	AGO1-4,AGO2	0	0	0	0	1	0	1	8
MIMAT0000062	hsa-let-7a-5p	ENSG00000184575	XPOT	protein_coding	chr12	64843793	64843800	64843772	64843807	+	4	0	AGO1,AGO1-4,AGO2	0	0	0	2	0	0	1	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000153179	RASSF3	protein_coding	chr12	65088909	65088914	65088909	65088914	+	9	0	AGO1-4,AGO2	1	0	0	0	0	0	0	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000149948	HMGA2	protein_coding	chr12	66218734	66218755	66218734	66218755	+	7	0	AGO1-4,AGO2	0	0	0	0	1	0	0	9
MIMAT0000062	hsa-let-7a-5p	ENSG00000149948	HMGA2	protein_coding	chr12	66357093	66357099	66357080	66357100	+	18	0	AGO1-4,AGO2	1	0	1	0	1	1	1	9
MIMAT0000062	hsa-let-7a-5p	ENSG00000149948	HMGA2	protein_coding	chr12	66358179	66358184	66358179	66358185	+	22	0	AGO1-4,AGO2	1	0	1	0	0	1	1	9
MIMAT0000062	hsa-let-7a-5p	ENSG00000149948	HMGA2	protein_coding	chr12	66358328	66358334	66358316	66358335	+	26	0	AGO1,AGO1-4,AGO2	1	0	1	0	1	1	1	9
MIMAT0000062	hsa-let-7a-5p	ENSG00000149948	HMGA2	protein_coding	chr12	66358691	66358696	66358691	66358697	+	13	0	AGO1-4,AGO2	1	0	1	0	0	1	1	9
MIMAT0000062	hsa-let-7a-5p	ENSG00000149948	HMGA2	protein_coding	chr12	66358740	66358746	66358727	66358747	+	17	0	AGO1-4,AGO2	1	0	1	0	1	1	1	9
MIMAT0000062	hsa-let-7a-5p	ENSG00000149948	HMGA2	protein_coding	chr12	66359300	66359305	66359300	66359305	+	10	0	AGO1-4,AGO2	1	0	1	0	0	0	0	9
MIMAT0000062	hsa-let-7a-5p	ENSG00000149948	HMGA2	protein_coding	chr12	66359598	66359599	66359579	66359619	+	27	0	AGO1,AGO1-4,AGO2,AGO3	1	1	1	0	2	1	1	9
MIMAT0000062	hsa-let-7a-5p	ENSG00000149948	HMGA2	protein_coding	chr12	66359613	66359618	66359613	66359618	+	16	0	AGO1,AGO1-4,AGO2	1	0	1	0	0	0	0	9
MIMAT0000062	hsa-let-7a-5p	ENSG00000127334	DYRK2	protein_coding	chr12	68055631	68055636	68055609	68055637	+	10	0	AGO1,AGO2	1	0	1	1	1	1	1	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000127334	DYRK2	protein_coding	chr12	68057169	68057175	68057148	68057176	+	1	0	AGO1-4	0	0	1	1	0	0	1	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000166225	FRS2	protein_coding	chr12	69971805	69971810	69971805	69971811	+	24	0	AGO1,AGO1-4,AGO2,AGO3	1	0	0	0	0	1	1	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000166226	CCT2	protein_coding	chr12	69981735	69981756	69981735	69981756	+	10	0	AGO1-4,AGO2	0	0	0	0	1	0	0	10
MIMAT0000062	hsa-let-7a-5p	ENSG00000127328	RAB3IP	protein_coding	chr12	70212590	70212595	70212590	70212595	+	1	0	AGO2	1	0	0	0	0	0	0	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000127328	RAB3IP	protein_coding	chr12	70214127	70214133	70214127	70214133	+	1	0	AGO2	1	0	0	0	0	0	0	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000111596	CNOT2	protein_coding	chr12	70739265	70739271	70739244	70739272	+	6	0	AGO1-4,AGO2	0	0	1	1	1	0	0	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000111596	CNOT2	protein_coding	chr12	70739325	70739330	70739325	70739330	+	1	0	AGO1-4	0	0	1	0	0	0	0	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000111596	CNOT2	protein_coding	chr12	70748483	70748488	70748468	70748489	+	2	0	AGO1-4,AGO2	1	0	0	0	1	1	1	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000173451	THAP2	protein_coding	chr12	72071756	72071761	72071756	72071761	+	1	0	AGO2	1	0	0	0	0	0	0	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000072657	TRHDE	protein_coding	chr12	73059176	73059199	73059171	73059199	+	1	0	AGO2	0	0	0	1	1	0	0	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000253719	ATXN7L3B	protein_coding	chr12	74933655	74933661	74933655	74933661	+	17	0	AGO1-4,AGO2,AGO3	0	0	0	0	0	1	1	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000067715	SYT1	protein_coding	chr12	79842965	79842970	79842943	79842971	+	3	0	AGO1-4,AGO2	1	0	0	1	0	1	1	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000111058	ACSS3	protein_coding	chr12	81649937	81649942	81649937	81649942	+	1	0	AGO1-4	0	0	1	0	0	0	0	2
MIMAT0000062	hsa-let-7a-5p	ENSG00000139324	TMTC3	protein_coding	chr12	88560148	88560168	88560148	88560168	+	20	1	AGO1,AGO1-4,AGO2	0	0	0	0	1	0	0	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000139324	TMTC3	protein_coding	chr12	88591194	88591199	88591194	88591200	+	24	0	AGO1,AGO1-4,AGO2,AGO3	1	0	0	0	0	0	1	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000173598	NUDT4	protein_coding	chr12	93796318	93796323	93796318	93796323	+	2	0	AGO1-4	1	0	0	0	0	0	0	2
MIMAT0000062	hsa-let-7a-5p	ENSG00000136040	PLXNC1	protein_coding	chr12	94700946	94700951	94700924	94700952	+	1	0	AGO1-4	0	0	1	1	0	0	0	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000136040	PLXNC1	protein_coding	chr12	94700995	94701000	94700973	94701001	+	1	0	AGO1-4	0	0	1	1	0	1	0	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000136040	PLXNC1	protein_coding	chr12	94701034	94701040	94701013	94701041	+	1	0	AGO1-4	0	0	1	1	0	1	1	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000028203	VEZT	protein_coding	chr12	95676214	95676240	95676212	95676240	+	19	0	AGO1,AGO1-4,AGO2,AGO3	0	0	0	1	1	0	0	8
MIMAT0000062	hsa-let-7a-5p	ENSG00000028203	VEZT	protein_coding	chr12	95695358	95695364	95695347	95695365	+	15	0	AGO1,AGO1-4,AGO2	1	0	1	0	1	0	1	8
MIMAT0000062	hsa-let-7a-5p	ENSG00000120802	TMPO	protein_coding	chr12	98943309	98943315	98943309	98943315	+	15	0	AGO1,AGO1-4,AGO2	0	0	0	0	0	1	1	9
MIMAT0000062	hsa-let-7a-5p	ENSG00000120868	APAF1	protein_coding	chr12	99127279	99127284	99127279	99127284	+	1	0	AGO1-4	1	0	0	0	0	0	0	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000136021	SCYL2	protein_coding	chr12	100735371	100735399	100735371	100735399	+	3	0	AGO1-4,AGO2	0	0	0	1	0	0	0	7
MIMAT0000062	hsa-let-7a-5p	ENSG00000136011	STAB2	protein_coding	chr12	104160229	104160234	104160229	104160235	+	1	0	AGO1-4	1	0	0	0	0	1	1	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000111727	HCFC2	protein_coding	chr12	104498820	104498826	104498801	104498826	+	15	0	AGO1,AGO1-4,AGO2	0	0	0	0	1	0	1	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000136051	WASHC4	protein_coding	chr12	105562820	105562825	105562820	105562825	+	3	0	AGO1-4,AGO2	1	0	0	0	0	0	0	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000198855	FICD	protein_coding	chr12	108913360	108913365	108913346	108913366	+	2	0	AGO1-4,AGO2	1	0	0	0	1	0	0	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000174437	ATP2A2	protein_coding	chr12	110780197	110780225	110780197	110780225	+	16	0	AGO1,AGO1-4,AGO2	0	0	0	1	0	0	0	7
MIMAT0000062	hsa-let-7a-5p	ENSG00000174437	ATP2A2	protein_coding	chr12	110784765	110784771	110784744	110784772	+	14	0	AGO1-4,AGO2	1	0	0	1	1	1	1	7
MIMAT0000062	hsa-let-7a-5p	ENSG00000111252	SH2B3	protein_coding	chr12	111886679	111886684	111886679	111886685	+	13	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	1	1	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000089248	ERP29	protein_coding	chr12	112460024	112460030	112460003	112460031	+	11	0	AGO1,AGO1-4,AGO2,AGO3	1	0	1	1	1	0	1	7
MIMAT0000062	hsa-let-7a-5p	ENSG00000089169	RPH3A	protein_coding	chr12	113334674	113334680	113334674	113334680	+	1	0	AGO2	1	0	0	0	0	0	0	2
MIMAT0000062	hsa-let-7a-5p	ENSG00000089127	OAS1	protein_coding	chr12	113355598	113355603	113355598	113355603	+	5	0	AGO2	1	0	0	0	0	0	0	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000174989	FBXW8	protein_coding	chr12	117466363	117466368	117466363	117466368	+	1	0	AGO1-4	1	0	0	0	0	0	0	2
MIMAT0000062	hsa-let-7a-5p	ENSG00000111707	SUDS3	protein_coding	chr12	118854840	118854845	118854840	118854845	+	5	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000135127	BICDL1	protein_coding	chr12	120437576	120437597	120437576	120437597	+	4	0	AGO1,AGO1-4	0	0	0	0	1	0	0	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000110917	MLEC	protein_coding	chr12	121137662	121137667	121137662	121137667	+	3	0	AGO1-4,AGO2	1	0	0	0	0	0	0	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000135124	P2RX4	protein_coding	chr12	121666559	121666565	121666544	121666565	+	9	0	AGO1-4,AGO2	0	1	0	0	0	0	1	9
MIMAT0000062	hsa-let-7a-5p	ENSG00000110987	BCL7A	protein_coding	chr12	122498768	122498773	122498768	122498774	+	7	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	1	1	1
MIMAT0000062	hsa-let-7a-5p	ENSG00000175727	MLXIP	protein_coding	chr12	122627572	122627578	122627572	122627578	+	1	0	AGO2	1	0	1	0	0	0	0	8
MIMAT0000062	hsa-let-7a-5p	ENSG00000175727	MLXIP	protein_coding	chr12	122627636	122627641	122627636	122627641	+	8	0	AGO1-4,AGO2	1	0	1	0	0	0	0	8
MIMAT0000062	hsa-let-7a-5p	ENSG00000175727	MLXIP	protein_coding	chr12	122628365	122628371	122628350	122628372	+	12	0	AGO1-4,AGO2	1	0	1	0	1	0	1	8
MIMAT0000062	hsa-let-7a-5p	ENSG00000111325	OGFOD2	protein_coding	chr12	123464529	123464535	123464515	123464536	+	1	0	AGO2	1	0	0	0	1	0	0	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000185344	ATP6V0A2	protein_coding	chr12	124242719	124242724	124242719	124242724	+	3	0	AGO1-4,AGO2	1	0	0	0	0	0	0	8
MIMAT0000062	hsa-let-7a-5p	ENSG00000061936	SFSWAP	protein_coding	chr12	132210063	132210091	132210063	132210091	+	12	0	AGO1,AGO1-4,AGO2	0	0	0	1	0	0	0	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000256223	ZNF10	protein_coding	chr12	133735668	133735674	133735647	133735675	+	10	0	AGO1,AGO1-4,AGO2	1	0	1	1	1	1	1	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000132953	XPO4	protein_coding	chr13	21353206	21353211	21353206	21353211	-	2	0	AGO1-4,AGO2	1	0	0	0	0	0	0	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000150457	LATS2	protein_coding	chr13	21547960	21547965	21547960	21547965	-	6	0	AGO1-4,AGO2	1	0	0	0	0	0	0	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000152484	USP12	protein_coding	chr13	27640405	27640411	27640404	27640432	-	3	0	AGO1-4	0	0	0	1	0	1	1	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000139508	SLC46A3	protein_coding	chr13	29275251	29275256	29275251	29275256	-	1	0	AGO1-4	1	0	0	0	0	0	0	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000102781	KATNAL1	protein_coding	chr13	30777528	30777534	30777527	30777555	-	19	0	AGO1,AGO1-4,AGO2	1	0	1	1	1	0	1	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000102781	KATNAL1	protein_coding	chr13	30778993	30779021	30778993	30779021	-	1	0	AGO2	0	0	0	1	0	0	0	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000189403	HMGB1	protein_coding	chr13	31033911	31033916	31033911	31033916	-	2	0	AGO2	1	0	0	0	0	0	0	1
MIMAT0000062	hsa-let-7a-5p	ENSG00000133121	STARD13	protein_coding	chr13	33677363	33677368	33677362	33677390	-	12	0	AGO1-4,AGO2	1	0	1	1	1	1	1	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000133121	STARD13	protein_coding	chr13	33677380	33677385	33677379	33677407	-	13	0	AGO1-4,AGO2	1	0	1	1	1	1	1	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000133121	STARD13	protein_coding	chr13	33678903	33678908	33678902	33678930	-	3	0	AGO1-4	1	0	1	1	0	0	0	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000120669	SOHLH2	protein_coding	chr13	36742616	36742621	36742616	36742621	-	1	0	AGO2	1	0	0	0	0	0	0	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000133110	POSTN	protein_coding	chr13	38136762	38136783	38136762	38136783	-	3	0	AGO1-4	0	0	0	0	1	0	0	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000150907	FOXO1	protein_coding	chr13	41130838	41130843	41130838	41130843	-	1	0	AGO2	1	0	0	0	0	0	0	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000165572	KBTBD6	protein_coding	chr13	41702514	41702519	41702514	41702519	-	11	0	AGO1-4,AGO2	1	0	0	0	0	0	0	2
MIMAT0000062	hsa-let-7a-5p	ENSG00000083635	NUFIP1	protein_coding	chr13	45514216	45514221	45514216	45514221	-	2	0	AGO1,AGO2	1	0	0	0	0	0	0	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000123178	SPRYD7	protein_coding	chr13	50486966	50486972	50486965	50486993	-	4	0	AGO1-4,AGO2	1	0	1	1	1	0	0	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000123178	SPRYD7	protein_coding	chr13	50488566	50488571	50488565	50488593	-	3	0	AGO1-4,AGO2	1	0	1	1	0	0	0	4
